movie_id,title,title_full,genres_raw
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children's|Fantasy
3440,Teenage Mutant Ninja Turtles III,Teenage Mutant Ninja Turtles III (1993),Action|Children's|Fantasy
3441,Red Dawn,Red Dawn (1984),Action|War
3442,Band of the Hand,Band of the Hand (1986),Action
3443,Born American,Born American (1986),Action|Drama|Thriller
3444,Bloodsport,Bloodsport (1988),Action
3445,Eyes of Laura Mars,Eyes of Laura Mars (1978),Mystery|Thriller
3446,Funny Bones,Funny Bones (1995),Comedy
3447,"Good Earth, The","Good Earth, The (1937)",Drama
3448,"Good Morning, Vietnam","Good Morning, Vietnam (1987)",Comedy|Drama|War
3449,"Good Mother, The","Good Mother, The (1988)",Drama
3450,Grumpy Old Men,Grumpy Old Men (1993),Comedy
3451,Guess Who's Coming to Dinner,Guess Who's Coming to Dinner (1967),Comedy|Drama
3452,Romeo Must Die,Romeo Must Die (2000),Action|Romance
3453,Here on Earth,Here on Earth (2000),Drama|Romance
3454,Whatever It Takes,Whatever It Takes (2000),Comedy|Romance
3455,Buddy Boy,Buddy Boy (1999),Drama|Thriller
3456,"Color of Paradise, The (Rang-e Khoda)","Color of Paradise, The (Rang-e Khoda) (1999)",Drama
3457,Waking the Dead,Waking the Dead (1999),Drama
3458,Blood and Sand (Sangre y Arena),Blood and Sand (Sangre y Arena) (1989),Drama|Romance
3459,Gothic,Gothic (1986),Drama|Horror
3460,Hillbillys in a Haunted House,Hillbillys in a Haunted House (1967),Comedy
3461,Lord of the Flies,Lord of the Flies (1963),Adventure|Drama|Thriller
3462,Modern Times,Modern Times (1936),Comedy
3463,Last Resort,Last Resort (1994),Comedy
3464,Solar Crisis,Solar Crisis (1993),Sci-Fi|Thriller
3465,That's Life!,That's Life! (1986),Drama
3466,Heart and Souls,Heart and Souls (1993),Comedy|Fantasy
3467,Hud,Hud (1963),Drama|Western
3468,"Hustler, The","Hustler, The (1961)",Drama
3469,Inherit the Wind,Inherit the Wind (1960),Drama
3470,Dersu Uzala,Dersu Uzala (1974),Adventure|Drama
3471,Close Encounters of the Third Kind,Close Encounters of the Third Kind (1977),Drama|Sci-Fi
3472,Horror Hotel (a.k.a. The City of the Dead),Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
3473,Jonah Who Will Be 25 in the Year 2000,Jonah Who Will Be 25 in the Year 2000 (1976),Comedy
3474,Retroactive,Retroactive (1997),Sci-Fi|Thriller
3475,"Place in the Sun, A","Place in the Sun, A (1951)",Drama|Romance
3476,Jacob's Ladder,Jacob's Ladder (1990),Horror|Mystery|Thriller
3477,Empire Records,Empire Records (1995),Comedy|Drama
3478,"Bamba, La","Bamba, La (1987)",Drama
3479,Ladyhawke,Ladyhawke (1985),Adventure|Fantasy|Romance
3480,Lucas,Lucas (1986),Drama
3481,High Fidelity,High Fidelity (2000),Comedy
3482,Price of Glory,Price of Glory (2000),Drama
3483,"Road to El Dorado, The","Road to El Dorado, The (2000)",Animation|Children's
3484,"Skulls, The","Skulls, The (2000)",Thriller
3485,Autopsy (Macchie Solari),Autopsy (Macchie Solari) (1975),Horror
3486,Devil Girl From Mars,Devil Girl From Mars (1954),Sci-Fi
3487,"Dorado, El","Dorado, El (1967)",Western
3488,"Hideous Sun Demon, The","Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3489,Hook,Hook (1991),Adventure|Fantasy
3490,Horror Express,Horror Express (1972),Horror
3491,My Chauffeur,My Chauffeur (1986),Comedy
3492,"Son of the Sheik, The","Son of the Sheik, The (1926)",Adventure
3493,Torso (Corpi Presentano Tracce di Violenza Carnale),Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
3494,True Grit,True Grit (1969),Adventure|Western
3495,Roadside Prophets,Roadside Prophets (1992),Comedy|Drama
3496,Madame Sousatzka,Madame Sousatzka (1988),Drama
3497,Max Dugan Returns,Max Dugan Returns (1983),Comedy
3498,Midnight Express,Midnight Express (1978),Drama
3499,Misery,Misery (1990),Horror
3500,Mr. Saturday Night,Mr. Saturday Night (1992),Comedy|Drama
3501,Murphy's Romance,Murphy's Romance (1985),Comedy|Romance
3502,My Life,My Life (1993),Drama
3503,Solaris (Solyaris),Solaris (Solyaris) (1972),Drama|Sci-Fi
3504,Network,Network (1976),Comedy|Drama
3505,No Way Out,No Way Out (1987),Thriller
3506,North Dallas Forty,North Dallas Forty (1979),Comedy|Drama
3507,"Odd Couple, The","Odd Couple, The (1968)",Comedy
3508,"Outlaw Josey Wales, The","Outlaw Josey Wales, The (1976)",Western
3509,Black and White,Black and White (1999),Drama
3510,Frequency,Frequency (2000),Drama|Thriller
3511,Ready to Rumble,Ready to Rumble (2000),Comedy
3512,Return to Me,Return to Me (2000),Drama|Romance
3513,Rules of Engagement,Rules of Engagement (2000),Drama|Thriller
3514,Joe Gould's Secret,Joe Gould's Secret (2000),Drama
3515,Me Myself I,Me Myself I (2000),Comedy
3516,"Bell, Book and Candle","Bell, Book and Candle (1958)",Comedy|Romance
3517,"Bells, The","Bells, The (1926)",Crime|Drama
3518,"End of Violence, The","End of Violence, The (1997)",Drama|Thriller
3519,Force 10 from Navarone,Force 10 from Navarone (1978),Action|War
3520,How to Stuff a Wild Bikini,How to Stuff a Wild Bikini (1965),Comedy
3521,Mystery Train,Mystery Train (1989),Comedy|Crime|Drama
3522,Sacco and Vanzetti (Sacco e Vanzetti),Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
3523,Taffin,Taffin (1988),Action|Thriller
3524,Arthur,Arthur (1981),Comedy|Romance
3525,Bachelor Party,Bachelor Party (1984),Comedy
3526,Parenthood,Parenthood (1989),Comedy|Drama
3527,Predator,Predator (1987),Action|Sci-Fi|Thriller
3528,"Prince of Tides, The","Prince of Tides, The (1991)",Drama|Romance
3529,"Postman Always Rings Twice, The","Postman Always Rings Twice, The (1981)",Crime|Thriller
3530,Smoking/No Smoking,Smoking/No Smoking (1993),Comedy
3531,All the Vermeers in New York,All the Vermeers in New York (1990),Comedy|Drama|Romance
3532,Freedom for Us ( nous la libert ),Freedom for Us ( nous la libert ) (1931),Comedy
3533,"Actor's Revenge, An (Yukinojo Henge)","Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
3534,28 Days,28 Days (2000),Comedy
3535,American Psycho,American Psycho (2000),Comedy|Horror|Thriller
3536,Keeping the Faith,Keeping the Faith (2000),Comedy|Romance
3537,Where the Money Is,Where the Money Is (2000),Comedy|Drama
3538,East is East,East is East (1999),Comedy
3539,"Filth and the Fury, The","Filth and the Fury, The (2000)",Documentary
3540,Passion of Mind,Passion of Mind (1999),Romance|Thriller
3541,Third World Cop,Third World Cop (1999),Action
3542,Coming Apart,Coming Apart (1969),Drama
3543,Diner,Diner (1982),Comedy|Drama
3544,Shakes the Clown,Shakes the Clown (1991),Comedy
3545,Cabaret,Cabaret (1972),Musical|War
3546,What Ever Happened to Baby Jane?,What Ever Happened to Baby Jane? (1962),Drama|Thriller
3547,Prick Up Your Ears,Prick Up Your Ears (1987),Drama
3548,Auntie Mame,Auntie Mame (1958),Comedy|Drama
3549,Guys and Dolls,Guys and Dolls (1955),Musical
3550,"Hunger, The","Hunger, The (1983)",Horror
3551,Marathon Man,Marathon Man (1976),Thriller
3552,Caddyshack,Caddyshack (1980),Comedy
3553,Gossip,Gossip (2000),Drama|Thriller
3554,Love and Basketball,Love and Basketball (2000),Drama|Romance
3555,U-571,U-571 (2000),Action|Thriller
3556,"Virgin Suicides, The","Virgin Suicides, The (1999)",Comedy|Drama
3557,Jennifer 8,Jennifer 8 (1992),Thriller
3558,"Law, The (Le Legge)","Law, The (Le Legge) (1958)",Drama
3559,Limelight,Limelight (1952),Drama
3560,Phantom Love (Ai No Borei),Phantom Love (Ai No Borei) (1978),Drama
3561,Stacy's Knights,Stacy's Knights (1982),Drama
3562,Committed,Committed (2000),Comedy|Drama
3563,"Crow: Salvation, The","Crow: Salvation, The (2000)",Action|Horror
3564,"Flintstones in Viva Rock Vegas, The","Flintstones in Viva Rock Vegas, The (2000)",Children's|Comedy
3565,Where the Heart Is,Where the Heart Is (2000),Comedy|Drama
3566,"Big Kahuna, The","Big Kahuna, The (2000)",Comedy|Drama
3567,Bossa Nova,Bossa Nova (1999),Comedy
3568,Smiling Fish and Goat on Fire,Smiling Fish and Goat on Fire (1999),Drama
3569,"Idiots, The (Idioterne)","Idiots, The (Idioterne) (1998)",Comedy|Drama
3570,"Last September, The","Last September, The (1999)",Drama
3571,Time Code,Time Code (2000),Drama
3572,Carnosaur,Carnosaur (1993),Horror|Sci-Fi
3573,Carnosaur 2,Carnosaur 2 (1995),Horror|Sci-Fi
3574,Carnosaur 3: Primal Species,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
3575,Defying Gravity,Defying Gravity (1997),Drama
3576,"Hidden, The","Hidden, The (1987)",Action|Horror|Sci-Fi
3577,Two Moon Juction,Two Moon Juction (1988),Drama
3578,Gladiator,Gladiator (2000),Action|Drama
3579,I Dreamed of Africa,I Dreamed of Africa (2000),Drama
3580,Up at the Villa,Up at the Villa (2000),Drama
3581,Human Traffic,Human Traffic (1999),Drama
3582,"Jails, Hospitals & Hip-Hop","Jails, Hospitals & Hip-Hop (2000)",Drama
3583,Black Tights (Les Collants Noirs),Black Tights (Les Collants Noirs) (1960),Drama
3584,Breathless,Breathless (1983),Action|Drama|Romance|Thriller
3585,"Great Locomotive Chase, The","Great Locomotive Chase, The (1956)",Adventure|War
3586,"Idolmaker, The","Idolmaker, The (1980)",Drama
3587,Inferno,Inferno (1980),Horror
3588,"King of Marvin Gardens, The","King of Marvin Gardens, The (1972)",Crime|Drama
3589,"Kill, Baby... Kill! (Operazione Paura)","Kill, Baby... Kill! (Operazione Paura) (1966)",Horror
3590,"Lords of Flatbush, The","Lords of Flatbush, The (1974)",Comedy
3591,Mr. Mom,Mr. Mom (1983),Comedy|Drama
3592,Time Masters (Les Matres du Temps),Time Masters (Les Matres du Temps) (1982),Animation|Sci-Fi
3593,Battlefield Earth,Battlefield Earth (2000),Action|Sci-Fi
3594,Center Stage,Center Stage (2000),Drama
3595,Held Up,Held Up (2000),Comedy
3596,Screwed,Screwed (2000),Comedy
3597,Whipped,Whipped (2000),Comedy
3598,Hamlet,Hamlet (2000),Drama
3599,Anchors Aweigh,Anchors Aweigh (1945),Comedy|Musical
3600,Blue Hawaii,Blue Hawaii (1961),Comedy|Musical
3601,"Castaway Cowboy, The","Castaway Cowboy, The (1974)",Comedy|Western
3602,G. I. Blues,G. I. Blues (1960),Musical
3603,"Gay Deceivers, The","Gay Deceivers, The (1969)",Comedy
3604,Gypsy,Gypsy (1962),Musical
3605,King Creole,King Creole (1958),Drama|Musical
3606,On the Town,On the Town (1949),Musical
3607,One Little Indian,One Little Indian (1973),Comedy|Drama|Western
3608,Pee-wee's Big Adventure,Pee-wee's Big Adventure (1985),Comedy
3609,Regret to Inform,Regret to Inform (1998),Documentary
3610,Roustabout,Roustabout (1964),Musical
3611,Saludos Amigos,Saludos Amigos (1943),Animation|Children's|Comedy
3612,"Slipper and the Rose, The","Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3613,Things Change,Things Change (1988),Comedy
3614,Honeymoon in Vegas,Honeymoon in Vegas (1992),Comedy|Romance
3615,Dinosaur,Dinosaur (2000),Animation|Children's
3616,Loser,Loser (2000),Comedy|Romance
3617,Road Trip,Road Trip (2000),Comedy
3618,Small Time Crooks,Small Time Crooks (2000),Comedy
3619,"Hollywood Knights, The","Hollywood Knights, The (1980)",Comedy
3620,"Myth of Fingerprints, The","Myth of Fingerprints, The (1997)",Comedy|Drama
3621,Possession,Possession (1981),Drama|Horror
3622,"Twelve Chairs, The","Twelve Chairs, The (1970)",Comedy
3623,Mission: Impossible 2,Mission: Impossible 2 (2000),Action|Thriller
3624,Shanghai Noon,Shanghai Noon (2000),Action
3625,Better Living Through Circuitry,Better Living Through Circuitry (1999),Documentary
3626,8 1/2 Women,8 1/2 Women (1999),Comedy
3627,Carnival of Souls,Carnival of Souls (1962),Horror|Thriller
3628,Flying Tigers,Flying Tigers (1942),Action|Drama|War
3629,"Gold Rush, The","Gold Rush, The (1925)",Comedy
3630,"House of Exorcism, The (La Casa dell'esorcismo)","House of Exorcism, The (La Casa dell'esorcismo) (1974)",Horror
3631,It's in the Water,It's in the Water (1998),Comedy
3632,Monsieur Verdoux,Monsieur Verdoux (1947),Comedy
3633,On Her Majesty's Secret Service,On Her Majesty's Secret Service (1969),Action
3634,Seven Days in May,Seven Days in May (1964),Thriller
3635,"Spy Who Loved Me, The","Spy Who Loved Me, The (1977)",Action
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
3637,Vagabond (Sans toit ni loi),Vagabond (Sans toit ni loi) (1985),Drama
3638,Moonraker,Moonraker (1979),Action|Romance|Sci-Fi
3639,"Man with the Golden Gun, The","Man with the Golden Gun, The (1974)",Action
3640,"King in New York, A","King in New York, A (1957)",Comedy|Drama
3641,"Woman of Paris, A","Woman of Paris, A (1923)",Drama
3642,In Old California,In Old California (1942),Western
3643,"Fighting Seabees, The","Fighting Seabees, The (1944)",Action|Drama|War
3644,Dark Command,Dark Command (1940),Western
3645,Cleo From 5 to 7 (Clo de 5  7),Cleo From 5 to 7 (Clo de 5  7) (1962),Drama
3646,Big Momma's House,Big Momma's House (2000),Comedy
3647,Running Free,Running Free (2000),Drama
3648,"Abominable Snowman, The","Abominable Snowman, The (1957)",Horror|Sci-Fi
3649,American Gigolo,American Gigolo (1980),Drama
3650,Anguish (Angustia),Anguish (Angustia) (1986),Horror
3651,"Blood Spattered Bride, The (La Novia Ensangrentada)","Blood Spattered Bride, The (La Novia Ensangrentada) (1972)",Horror
3652,City of the Living Dead (Paura nella citt dei morti viventi),City of the Living Dead (Paura nella citt dei morti viventi) (1980),Horror
3653,"Endless Summer, The","Endless Summer, The (1966)",Documentary
3654,"Guns of Navarone, The","Guns of Navarone, The (1961)",Action|Drama|War
3655,Blow-Out (La Grande Bouffe),Blow-Out (La Grande Bouffe) (1973),Drama
3656,Lured,Lured (1947),Crime
3657,Pandora and the Flying Dutchman,Pandora and the Flying Dutchman (1951),Drama
3658,Quatermass and the Pit,Quatermass and the Pit (1967),Sci-Fi
3659,Quatermass II,Quatermass II (1957),Sci-Fi|Thriller
3660,Puppet Master,Puppet Master (1989),Horror|Sci-Fi|Thriller
3661,Puppet Master II,Puppet Master II (1990),Horror|Sci-Fi|Thriller
3662,Puppet Master III: Toulon's Revenge,Puppet Master III: Toulon's Revenge (1991),Horror|Sci-Fi|Thriller
3663,Puppet Master 4,Puppet Master 4 (1993),Horror|Sci-Fi|Thriller
3664,Puppet Master 5: The Final Chapter,Puppet Master 5: The Final Chapter (1994),Horror|Sci-Fi|Thriller
3665,Curse of the Puppet Master,Curse of the Puppet Master (1998),Horror|Sci-Fi|Thriller
3666,Retro Puppetmaster,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
3667,Rent-A-Cop,Rent-A-Cop (1988),Action|Comedy
3668,Romeo and Juliet,Romeo and Juliet (1968),Drama|Romance
3669,Stay Tuned,Stay Tuned (1992),Comedy
3670,"Story of G.I. Joe, The","Story of G.I. Joe, The (1945)",War
3671,Blazing Saddles,Blazing Saddles (1974),Comedy|Western
3672,Benji,Benji (1974),Adventure|Children's
3673,Benji the Hunted,Benji the Hunted (1987),Adventure|Children's
3674,For the Love of Benji,For the Love of Benji (1977),Adventure|Children's
3675,White Christmas,White Christmas (1954),Musical
3676,Eraserhead,Eraserhead (1977),Drama|Horror
3677,Baraka,Baraka (1992),Documentary
3678,"Man with the Golden Arm, The","Man with the Golden Arm, The (1955)",Drama
3679,"Decline of Western Civilization, The","Decline of Western Civilization, The (1981)",Documentary
3680,"Decline of Western Civilization Part II: The Metal Years, The","Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3681,For a Few Dollars More,For a Few Dollars More (1965),Western
3682,Magnum Force,Magnum Force (1973),Western
3683,Blood Simple,Blood Simple (1984),Drama|Film-Noir
3684,"Fabulous Baker Boys, The","Fabulous Baker Boys, The (1989)",Drama|Romance
3685,Prizzi's Honor,Prizzi's Honor (1985),Comedy|Drama|Romance
3686,Flatliners,Flatliners (1990),Thriller
3687,Light Years,Light Years (1988),Sci-Fi
3688,Porky's,Porky's (1981),Comedy
3689,Porky's II: The Next Day,Porky's II: The Next Day (1983),Comedy
3690,Porky's Revenge,Porky's Revenge (1985),Comedy
3691,Private School,Private School (1983),Comedy
3692,Class of Nuke 'Em High,Class of Nuke 'Em High (1986),Comedy|Horror
3693,"Toxic Avenger, The","Toxic Avenger, The (1985)",Comedy|Horror
3694,"Toxic Avenger, Part II, The","Toxic Avenger, Part II, The (1989)",Comedy|Horror
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The","Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3696,Night of the Creeps,Night of the Creeps (1986),Comedy|Horror|Sci-Fi
3697,Predator 2,Predator 2 (1990),Action|Sci-Fi|Thriller
3698,"Running Man, The","Running Man, The (1987)",Action|Adventure|Sci-Fi
3699,Starman,Starman (1984),Adventure|Drama|Romance|Sci-Fi
3700,"Brother from Another Planet, The","Brother from Another Planet, The (1984)",Drama|Sci-Fi
3701,Alien Nation,Alien Nation (1988),Crime|Drama|Sci-Fi
3702,Mad Max,Mad Max (1979),Action|Sci-Fi
3703,Mad Max 2 (a.k.a. The Road Warrior),Mad Max 2 (a.k.a. The Road Warrior) (1981),Action|Sci-Fi
3704,Mad Max Beyond Thunderdome,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi
3705,Bird on a Wire,Bird on a Wire (1990),Action|Adventure|Romance|Thriller
3706,Angel Heart,Angel Heart (1987),Film-Noir|Mystery|Thriller
3707,Nine 1/2 Weeks,Nine 1/2 Weeks (1986),Drama
3708,Firestarter,Firestarter (1984),Horror|Thriller
3709,Sleepwalkers,Sleepwalkers (1992),Horror
3710,Action Jackson,Action Jackson (1988),Action|Comedy
3711,Sarafina!,Sarafina! (1992),Drama
3712,Soapdish,Soapdish (1991),Comedy
3713,"Long Walk Home, The","Long Walk Home, The (1990)",Drama
3714,Clara's Heart,Clara's Heart (1988),Drama
3715,Burglar,Burglar (1987),Comedy
3716,Fatal Beauty,Fatal Beauty (1987),Action|Crime
3717,Gone in 60 Seconds,Gone in 60 Seconds (2000),Action|Crime
3718,American Pimp,American Pimp (1999),Documentary
3719,Love's Labour's Lost,Love's Labour's Lost (2000),Comedy|Romance
3720,Sunshine,Sunshine (1999),Drama
3721,Trixie,Trixie (1999),Comedy
3722,Live Virgin,Live Virgin (1999),Comedy
3723,Hamlet,Hamlet (1990),Drama
3724,Coming Home,Coming Home (1978),Drama|War
3725,American Pop,American Pop (1981),Animation|Musical
3726,Assault on Precinct 13,Assault on Precinct 13 (1976),Action|Thriller
3727,Near Dark,Near Dark (1987),Comedy|Horror
3728,One False Move,One False Move (1991),Thriller
3729,Shaft,Shaft (1971),Action|Crime
3730,"Conversation, The","Conversation, The (1974)",Drama|Mystery
3731,Cutter's Way,Cutter's Way (1981),Drama|Thriller
3732,"Fury, The","Fury, The (1978)",Horror
3733,"Paper Chase, The","Paper Chase, The (1973)",Drama
3734,Prince of the City,Prince of the City (1981),Drama
3735,Serpico,Serpico (1973),Crime|Drama
3736,"Big Carnival, The","Big Carnival, The (1951)",Drama
3737,Lonely Are the Brave,Lonely Are the Brave (1962),Drama|Western
3738,"Sugarland Express, The","Sugarland Express, The (1974)",Drama
3739,Trouble in Paradise,Trouble in Paradise (1932),Comedy|Romance
3740,Big Trouble in Little China,Big Trouble in Little China (1986),Action|Comedy
3741,Badlands,Badlands (1973),Crime|Drama
3742,"Battleship Potemkin, The (Bronenosets Potyomkin)","Battleship Potemkin, The (Bronenosets Potyomkin) (1925)",Drama|War
3743,Boys and Girls,Boys and Girls (2000),Comedy|Romance
3744,Shaft,Shaft (2000),Action|Crime
3745,Titan A.E.,Titan A.E. (2000),Adventure|Animation|Sci-Fi
3746,Butterfly (La Lengua de las Mariposas),Butterfly (La Lengua de las Mariposas) (2000),Drama|War
3747,Jesus' Son,Jesus' Son (1999),Drama
3748,"Match, The","Match, The (1999)",Comedy|Romance
3749,Time Regained (Le Temps Retrouv),Time Regained (Le Temps Retrouv) (1999),Drama
