user_id,gender,age,age_group,occupation_id,occupation,zipcode
5581,Male,25,19-25,0,other,10016
5582,Male,45,36-45,1,academic/educator,50011
5583,Male,56,56+,15,scientist,37830
5584,Female,50,46-55,0,other,10016
5585,Male,25,19-25,4,college/grad student,10016
5586,Male,35,26-35,20,writer,94107
5587,Male,25,19-25,17,technician/engineer,22041
5588,Female,25,19-25,20,writer,60640
5589,Female,25,19-25,0,other,04101
5590,Female,45,36-45,12,programmer,94117
5591,Male,18,Under18,0,other,10009
5592,Male,25,19-25,1,academic/educator,53706
5593,Male,50,46-55,16,self-employed,90210
5594,Female,45,36-45,0,other,55419
5595,Male,25,19-25,20,writer,90027
5596,Male,35,26-35,12,programmer,22201
5597,Female,18,Under18,4,college/grad student,95008
5598,Male,18,Under18,4,college/grad student,27607
5599,Male,35,26-35,7,executive/managerial,90020
5600,Female,45,36-45,0,other,12833-2000
5601,Male,35,26-35,1,academic/educator,98225
5602,Male,35,26-35,0,other,97212
5603,Male,50,46-55,7,executive/managerial,02461
5604,Male,35,26-35,15,scientist,63117
5605,Female,18,Under18,2,artist,95008
5606,Female,25,19-25,14,sales/marketing,21046
5607,Male,18,Under18,4,college/grad student,11209
5608,Male,18,Under18,3,clerical/admin,78722
5609,Female,50,46-55,1,academic/educator,30602
5610,Female,25,19-25,1,academic/educator,54880
5611,Female,35,26-35,7,executive/managerial,04015
5612,Female,25,19-25,1,academic/educator,02148
5613,Female,35,26-35,0,other,98622
5614,Male,25,19-25,0,other,12833
5615,Male,35,26-35,7,executive/managerial,07028
5616,Male,45,36-45,1,academic/educator,08840
5617,Male,25,19-25,14,sales/marketing,48336
5618,Female,18,Under18,4,college/grad student,92612
5619,Female,18,Under18,4,college/grad student,22310
5620,Male,35,26-35,14,sales/marketing,55330
5621,Male,25,19-25,7,executive/managerial,02135
5622,Male,35,26-35,15,scientist,01775
5623,Male,25,19-25,11,lawyer,84109
5624,Male,25,19-25,7,executive/managerial,19380
5625,Male,25,19-25,1,academic/educator,01760
5626,Male,56,56+,16,self-employed,32043
5627,Male,25,19-25,0,other,07040
5628,Male,18,Under18,4,college/grad student,90024
5629,Male,25,19-25,14,sales/marketing,02465
5630,Male,35,26-35,17,technician/engineer,06854
5631,Male,35,26-35,12,programmer,01944
5632,Female,18,Under18,4,college/grad student,78628
5633,Male,50,46-55,1,academic/educator,98262
5634,Male,25,19-25,14,sales/marketing,55406
5635,Female,35,26-35,9,homemaker,06854
5636,Male,25,19-25,7,executive/managerial,98102
5637,Male,1,Under18,10,K-12 student,11102
5638,Male,18,Under18,1,academic/educator,32601
5639,Female,18,Under18,4,college/grad student,62025
5640,Male,35,26-35,17,technician/engineer,78765
5641,Female,25,19-25,17,technician/engineer,48473
5642,Male,1,Under18,10,K-12 student,73013
5643,Female,35,26-35,1,academic/educator,84108
5644,Female,18,Under18,4,college/grad student,92833
5645,Male,25,19-25,2,artist,87123
5646,Male,18,Under18,4,college/grad student,96744
5647,Male,18,Under18,1,academic/educator,62522
5648,Male,25,19-25,17,technician/engineer,48473
5649,Female,18,Under18,4,college/grad student,90025
5650,Female,35,26-35,12,programmer,91104
5651,Female,25,19-25,6,doctor/health care,74105
5652,Male,18,Under18,0,other,47901
5653,Male,50,46-55,1,academic/educator,74105
5654,Male,25,19-25,4,college/grad student,95616
5655,Female,25,19-25,6,doctor/health care,77054
5656,Male,25,19-25,15,scientist,03755
5657,Male,50,46-55,14,sales/marketing,92026
5658,Male,56,56+,0,other,32043
5659,Male,25,19-25,0,other,20874
5660,Male,25,19-25,2,artist,78722
5661,Female,25,19-25,15,scientist,03255
5662,Male,1,Under18,10,K-12 student,07960
5663,Female,35,26-35,20,writer,75093
5664,Male,18,Under18,4,college/grad student,48363
5665,Male,18,Under18,4,college/grad student,10461-1301
5666,Male,18,Under18,16,self-employed,11209
5667,Male,35,26-35,7,executive/managerial,10009
5668,Female,25,19-25,3,clerical/admin,41030
5669,Male,56,56+,1,academic/educator,90024
5670,Male,18,Under18,4,college/grad student,48109
5671,Male,25,19-25,1,academic/educator,02146
5672,Female,25,19-25,4,college/grad student,43212
5673,Female,35,26-35,1,academic/educator,55417
5674,Male,35,26-35,7,executive/managerial,94306
5675,Male,35,26-35,14,sales/marketing,30030
5676,Male,25,19-25,20,writer,78746
5677,Male,25,19-25,1,academic/educator,13210
5678,Male,35,26-35,17,technician/engineer,98103
5679,Male,35,26-35,2,artist,33020
5680,Male,50,46-55,20,writer,94117
5681,Female,25,19-25,7,executive/managerial,92122
5682,Male,18,Under18,0,other,23455-4959
5683,Female,18,Under18,9,homemaker,94538
5684,Male,18,Under18,16,self-employed,94110
5685,Male,25,19-25,17,technician/engineer,94117
5686,Male,56,56+,16,self-employed,60610
5687,Female,1,Under18,0,other,55403
5688,Female,18,Under18,4,college/grad student,78666
5689,Male,25,19-25,0,other,84119
5690,Male,18,Under18,4,college/grad student,78666
5691,Male,35,26-35,14,sales/marketing,66013
5692,Female,25,19-25,7,executive/managerial,29615
5693,Female,25,19-25,4,college/grad student,90034
5694,Female,25,19-25,12,programmer,90640
5695,Female,35,26-35,3,clerical/admin,21221
5696,Female,25,19-25,14,sales/marketing,97367
5697,Male,25,19-25,0,other,95826
5698,Male,35,26-35,14,sales/marketing,55418
5699,Male,35,26-35,15,scientist,94706
5700,Female,18,Under18,14,sales/marketing,55426
5701,Male,25,19-25,7,executive/managerial,55311
5702,Male,18,Under18,0,other,90034
5703,Male,56,56+,1,academic/educator,14068
5704,Female,18,Under18,4,college/grad student,90024
5705,Female,18,Under18,4,college/grad student,90024
5706,Male,18,Under18,17,technician/engineer,08550
5707,Male,25,19-25,12,programmer,01060
5708,Male,35,26-35,1,academic/educator,90034
5709,Male,18,Under18,4,college/grad student,90024
5710,Male,25,19-25,15,scientist,90034
5711,Male,25,19-25,7,executive/managerial,47714
5712,Male,35,26-35,1,academic/educator,90024
5713,Female,50,46-55,7,executive/managerial,91362
5714,Male,35,26-35,2,artist,96753
5715,Male,18,Under18,4,college/grad student,90024
5716,Male,1,Under18,10,K-12 student,03756
5717,Male,25,19-25,0,other,03766
5718,Female,35,26-35,14,sales/marketing,38018
5719,Male,56,56+,7,executive/managerial,21773
5720,Male,25,19-25,0,other,60610
5721,Male,45,36-45,11,lawyer,90046
5722,Male,25,19-25,20,writer,48103
5723,Male,18,Under18,12,programmer,55057
5724,Male,25,19-25,15,scientist,94102
5725,Male,18,Under18,2,artist,10018
5726,Male,25,19-25,1,academic/educator,77845
5727,Male,25,19-25,4,college/grad student,92843
5728,Female,35,26-35,20,writer,09824
5729,Male,18,Under18,10,K-12 student,99016
5730,Male,18,Under18,0,other,94111
5731,Female,25,19-25,11,lawyer,10022
5732,Female,25,19-25,11,lawyer,02111
5733,Male,25,19-25,4,college/grad student,48109
5734,Female,25,19-25,14,sales/marketing,10022
5735,Male,25,19-25,6,doctor/health care,19342
5736,Male,25,19-25,1,academic/educator,08904
5737,Male,45,36-45,15,scientist,93555
5738,Male,25,19-25,12,programmer,55406
5739,Male,25,19-25,7,executive/managerial,90212
5740,Male,25,19-25,1,academic/educator,60613
5741,Male,50,46-55,13,retired,60622
5742,Female,25,19-25,12,programmer,20850
5743,Female,35,26-35,0,other,55442
5744,Female,25,19-25,4,college/grad student,66044
5745,Female,18,Under18,4,college/grad student,90024
5746,Male,18,Under18,15,scientist,94061
5747,Male,25,19-25,0,other,03755
5748,Male,25,19-25,0,other,92155
5749,Male,25,19-25,2,artist,94117
5750,Male,18,Under18,1,academic/educator,04101
5751,Female,1,Under18,0,other,14167
5752,Female,56,56+,0,other,14850
5753,Male,18,Under18,17,technician/engineer,78758
5754,Female,18,Under18,1,academic/educator,60640
5755,Female,35,26-35,2,artist,78744
5756,Female,1,Under18,10,K-12 student,98110
5757,Male,1,Under18,10,K-12 student,05667
5758,Female,50,46-55,1,academic/educator,29642
5759,Female,25,19-25,1,academic/educator,08904
5760,Male,18,Under18,12,programmer,10549
5761,Male,25,19-25,20,writer,90048
5762,Female,35,26-35,6,doctor/health care,55125
5763,Female,25,19-25,1,academic/educator,08904
5764,Female,50,46-55,12,programmer,77098
5765,Male,25,19-25,11,lawyer,44515
5766,Male,56,56+,14,sales/marketing,96744
5767,Male,25,19-25,2,artist,75287
5768,Female,1,Under18,7,executive/managerial,20852
5769,Male,45,36-45,14,sales/marketing,05602
5770,Male,25,19-25,0,other,80231
5771,Male,25,19-25,7,executive/managerial,95616
5772,Male,35,26-35,7,executive/managerial,16365
5773,Male,25,19-25,6,doctor/health care,89123
5774,Male,18,Under18,4,college/grad student,94118
5775,Male,25,19-25,11,lawyer,10024
5776,Male,18,Under18,12,programmer,97205
5777,Male,1,Under18,0,other,05667
5778,Male,35,26-35,12,programmer,85257
5779,Male,25,19-25,5,customer service,10011
5780,Male,18,Under18,17,technician/engineer,92886
5781,Male,25,19-25,2,artist,11106
5782,Female,35,26-35,0,other,55459
5783,Female,45,36-45,1,academic/educator,92106
5784,Male,18,Under18,10,K-12 student,56137
5785,Female,25,19-25,7,executive/managerial,60607
5786,Male,25,19-25,6,doctor/health care,53211
5787,Male,25,19-25,20,writer,90802
5788,Male,25,19-25,0,other,92646
5789,Male,25,19-25,17,technician/engineer,91107
5790,Female,35,26-35,0,other,55303
5791,Male,18,Under18,4,college/grad student,44074
5792,Male,25,19-25,17,technician/engineer,43201
5793,Male,25,19-25,2,artist,91602
5794,Male,35,26-35,17,technician/engineer,53703
5795,Male,25,19-25,1,academic/educator,92688
5796,Female,25,19-25,7,executive/managerial,10003
5797,Male,25,19-25,7,executive/managerial,78757
5798,Male,35,26-35,0,other,80027
5799,Male,25,19-25,5,customer service,80916
5800,Male,35,26-35,18,tradesman/craftsman,90804
5801,Male,25,19-25,16,self-employed,04103
5802,Female,25,19-25,0,other,98105
5803,Male,1,Under18,10,K-12 student,01597
5804,Female,35,26-35,7,executive/managerial,94306
5805,Female,25,19-25,0,other,90802
5806,Female,50,46-55,1,academic/educator,08826
5807,Male,35,26-35,7,executive/managerial,01940
5808,Female,25,19-25,7,executive/managerial,37206
5809,Male,25,19-25,7,executive/managerial,37206
5810,Male,50,46-55,16,self-employed,95070
5811,Male,18,Under18,4,college/grad student,60202
5812,Female,25,19-25,7,executive/managerial,92120
5813,Male,25,19-25,7,executive/managerial,94117
5814,Male,25,19-25,0,other,91403
5815,Male,25,19-25,20,writer,90048
5816,Male,25,19-25,0,other,70119
5817,Male,25,19-25,17,technician/engineer,33028
5818,Male,25,19-25,4,college/grad student,92821
5819,Male,50,46-55,6,doctor/health care,70808
5820,Male,45,36-45,0,other,43615
5821,Male,25,19-25,15,scientist,02139
5822,Female,35,26-35,4,college/grad student,78212
5823,Male,25,19-25,12,programmer,02144
5824,Male,18,Under18,12,programmer,18052
5825,Female,25,19-25,4,college/grad student,43201
5826,Male,18,Under18,4,college/grad student,60201
5827,Male,25,19-25,2,artist,55118
5828,Male,25,19-25,17,technician/engineer,90048
5829,Female,25,19-25,4,college/grad student,78223
5830,Female,18,Under18,4,college/grad student,78209
5831,Male,25,19-25,1,academic/educator,92120
5832,Female,25,19-25,0,other,78240
5833,Female,35,26-35,0,other,78253
5834,Male,56,56+,16,self-employed,92106
5835,Female,35,26-35,0,other,55406
5836,Male,25,19-25,0,other,91604
5837,Male,25,19-25,7,executive/managerial,60607
5838,Female,45,36-45,7,executive/managerial,02038
5839,Male,25,19-25,1,academic/educator,27106
5840,Female,1,Under18,0,other,44260
5841,Female,35,26-35,7,executive/managerial,10024
5842,Male,25,19-25,4,college/grad student,43201
5843,Male,35,26-35,1,academic/educator,83301
5844,Female,1,Under18,10,K-12 student,02131
5845,Female,25,19-25,3,clerical/admin,79411
5846,Male,45,36-45,16,self-employed,78204
5847,Female,18,Under18,4,college/grad student,02464
5848,Male,50,46-55,20,writer,20009
5849,Male,35,26-35,17,technician/engineer,97124
5850,Female,25,19-25,7,executive/managerial,78230
5851,Female,18,Under18,20,writer,55410
5852,Female,25,19-25,1,academic/educator,94044
5853,Male,50,46-55,19,unemployed,13903
5854,Male,45,36-45,7,executive/managerial,33135
5855,Male,50,46-55,7,executive/managerial,19462
5856,Female,25,19-25,7,executive/managerial,78232
5857,Female,45,36-45,2,artist,43229
5858,Male,25,19-25,4,college/grad student,01002
5859,Male,25,19-25,7,executive/managerial,89117
5860,Female,25,19-25,4,college/grad student,91428
5861,Female,50,46-55,1,academic/educator,98499
5862,Female,25,19-25,9,homemaker,76120
5863,Female,25,19-25,14,sales/marketing,89511
5864,Female,50,46-55,1,academic/educator,28043
5865,Male,25,19-25,17,technician/engineer,95926
5866,Female,25,19-25,6,doctor/health care,06114
5867,Female,45,36-45,3,clerical/admin,91306
5868,Male,35,26-35,14,sales/marketing,85331
5869,Female,25,19-25,7,executive/managerial,19103
5870,Male,25,19-25,14,sales/marketing,98109
5871,Female,25,19-25,4,college/grad student,01002
5872,Male,25,19-25,17,technician/engineer,61265
5873,Male,18,Under18,12,programmer,10021
5874,Male,25,19-25,4,college/grad student,01002
5875,Male,25,19-25,4,college/grad student,19103
5876,Male,50,46-55,7,executive/managerial,30066
5877,Male,18,Under18,12,programmer,02138
5878,Female,25,19-25,0,other,60640
5879,Male,35,26-35,7,executive/managerial,02135
5880,Male,25,19-25,1,academic/educator,08904
5881,Male,35,26-35,17,technician/engineer,30303
5882,Male,35,26-35,7,executive/managerial,60510
5883,Female,18,Under18,0,other,02138
5884,Male,18,Under18,4,college/grad student,20057
5885,Male,25,19-25,1,academic/educator,96930
5886,Male,25,19-25,20,writer,02139
5887,Female,35,26-35,20,writer,61821
5888,Male,25,19-25,20,writer,64114
5889,Male,50,46-55,20,writer,06033
5890,Male,35,26-35,20,writer,77008
5891,Male,18,Under18,4,college/grad student,55404
5892,Male,45,36-45,2,artist,10920
5893,Male,25,19-25,7,executive/managerial,02139
5894,Male,35,26-35,0,other,70748
5895,Male,25,19-25,1,academic/educator,43026
5896,Male,25,19-25,0,other,60657
5897,Male,25,19-25,20,writer,02152
5898,Female,18,Under18,0,other,02143
5899,Male,35,26-35,17,technician/engineer,30024
5900,Male,25,19-25,7,executive/managerial,60628
5901,Female,35,26-35,7,executive/managerial,92075
5902,Male,50,46-55,16,self-employed,77079
5903,Male,25,19-25,11,lawyer,06851
5904,Female,45,36-45,12,programmer,954025
5905,Female,35,26-35,20,writer,78006
5906,Female,18,Under18,4,college/grad student,19803
5907,Male,25,19-25,2,artist,11217
5908,Male,25,19-25,4,college/grad student,19711
5909,Male,18,Under18,20,writer,91330
5910,Female,45,36-45,20,writer,10033
5911,Female,25,19-25,17,technician/engineer,80301
5912,Male,25,19-25,1,academic/educator,77064
5913,Female,18,Under18,0,other,47901
5914,Male,35,26-35,2,artist,91344
5915,Male,18,Under18,4,college/grad student,58102
5916,Male,50,46-55,20,writer,48230
5917,Female,50,46-55,1,academic/educator,94550
5918,Male,25,19-25,12,programmer,55105
5919,Male,18,Under18,0,other,47933
5920,Female,25,19-25,1,academic/educator,05401
5921,Male,25,19-25,6,doctor/health care,15146
5922,Male,56,56+,3,clerical/admin,94561
5923,Male,25,19-25,7,executive/managerial,05401
5924,Male,35,26-35,0,other,55417
5925,Female,25,19-25,0,other,90035-4444
5926,Female,50,46-55,7,executive/managerial,65712
5927,Male,35,26-35,14,sales/marketing,10003
5928,Male,45,36-45,1,academic/educator,14760
5929,Female,35,26-35,0,other,33607
5930,Female,35,26-35,17,technician/engineer,78681
5931,Female,18,Under18,7,executive/managerial,94111
5932,Male,18,Under18,14,sales/marketing,90038
5933,Male,25,19-25,2,artist,98227
5934,Male,25,19-25,14,sales/marketing,77075
5935,Male,18,Under18,0,other,35115
5936,Male,18,Under18,4,college/grad student,37130
5937,Male,25,19-25,12,programmer,60622
5938,Male,25,19-25,1,academic/educator,35401
5939,Female,45,36-45,15,scientist,77040
5940,Male,50,46-55,12,programmer,03062
5941,Female,25,19-25,0,other,60640
5942,Male,45,36-45,1,academic/educator,01867
5943,Female,45,36-45,1,academic/educator,19806
5944,Female,18,Under18,10,K-12 student,27606
5945,Female,35,26-35,2,artist,35229
5946,Female,56,56+,1,academic/educator,55406
5947,Female,45,36-45,16,self-employed,97215
5948,Male,56,56+,13,retired,12124
5949,Male,18,Under18,17,technician/engineer,47901
5950,Male,25,19-25,4,college/grad student,19713
5951,Male,18,Under18,4,college/grad student,77005
5952,Female,45,36-45,1,academic/educator,78231
5953,Male,1,Under18,10,K-12 student,21030
5954,Male,45,36-45,11,lawyer,70802
5955,Female,25,19-25,7,executive/managerial,34952
5956,Female,18,Under18,4,college/grad student,02142
5957,Male,18,Under18,20,writer,02038
5958,Male,45,36-45,14,sales/marketing,94301
5959,Female,18,Under18,4,college/grad student,14850
5960,Female,45,36-45,0,other,70460
5961,Female,45,36-45,0,other,78757
5962,Male,35,26-35,7,executive/managerial,80221
5963,Male,25,19-25,15,scientist,02140
5964,Male,18,Under18,5,customer service,97202
5965,Male,25,19-25,17,technician/engineer,77449
5966,Female,35,26-35,9,homemaker,10021
5967,Male,50,46-55,16,self-employed,73069-5429
5968,Male,56,56+,7,executive/managerial,98103
5969,Male,45,36-45,13,retired,77706
5970,Male,35,26-35,11,lawyer,55438
5971,Male,35,26-35,7,executive/managerial,49504
5972,Female,25,19-25,20,writer,55428
5973,Male,1,Under18,10,K-12 student,54701
5974,Female,25,19-25,1,academic/educator,32303
5975,Male,25,19-25,14,sales/marketing,55104
5976,Female,25,19-25,1,academic/educator,26542
5977,Male,35,26-35,1,academic/educator,90012
5978,Male,35,26-35,1,academic/educator,49307
5979,Male,25,19-25,1,academic/educator,43214
5980,Male,56,56+,1,academic/educator,42503
5981,Male,35,26-35,7,executive/managerial,01776
5982,Male,35,26-35,1,academic/educator,56082
5983,Male,25,19-25,3,clerical/admin,29208
5984,Male,25,19-25,1,academic/educator,60657
5985,Female,18,Under18,4,college/grad student,78705-5221
5986,Female,56,56+,1,academic/educator,01060
5987,Male,25,19-25,16,self-employed,10003
5988,Male,25,19-25,15,scientist,94022
5989,Female,1,Under18,10,K-12 student,74114
5990,Female,25,19-25,20,writer,90046
5991,Female,35,26-35,20,writer,94025
5992,Female,18,Under18,4,college/grad student,21046
5993,Female,50,46-55,20,writer,50010
5994,Male,35,26-35,1,academic/educator,32501
